Time (ms),Name,Value
47930,"Left speed","4788.5712890625"
48031,"PID output","0.8400479861328141"
48031,"PID output","0.8400479861328141"
48031,"Right speed","4788.5712890625"
48031,"Right speed","4788.5712890625"
48031,"Left speed","4788.57177734375"
48031,"Left speed","4788.57177734375"
48131,"PID output","0.8413971833984386"
48131,"PID output","0.8413971833984386"
48131,"Right speed","4788.57080078125"
48131,"Right speed","4788.57080078125"
48131,"Left speed","4788.5712890625"
48131,"Left speed","4788.5712890625"
48231,"PID output","0.8421634197265642"
48231,"PID output","0.8421634197265642"
48231,"Right speed","4782.857421875"
48231,"Right speed","4782.857421875"
48231,"Left speed","4782.857421875"
48231,"Left speed","4782.857421875"
48331,"PID output","0.8429410750000016"
48331,"PID output","0.8429410750000016"
48331,"Left speed","4782.85791015625"
48331,"Left speed","4782.85791015625"
48331,"Right speed","4788.57177734375"
48331,"Right speed","4788.57177734375"
48432,"PID output","0.8432458431640641"
48432,"PID output","0.8432458431640641"
48432,"Left speed","4788.5712890625"
48432,"Left speed","4788.5712890625"
48432,"Right speed","4788.572265625"
48432,"Right speed","4788.572265625"
48532,"Left speed","4799.99951171875"
48532,"Left speed","4799.99951171875"
48532,"Right speed","4794.28515625"
48532,"Right speed","4794.28515625"
48532,"PID output","0.8426864603515636"
48532,"PID output","0.8426864603515636"
48632,"PID output","0.843829911523438"
48632,"PID output","0.843829911523438"
48632,"Left speed","4794.28515625"
48632,"Left speed","4794.28515625"
48731,"PID output","0.8535913880859375"
48731,"PID output","0.8535913880859375"
48731,"Right speed","4788.572265625"
48731,"Right speed","4788.572265625"
48832,"Left speed","4782.8564453125"
48832,"Left speed","4782.8564453125"
48832,"Right speed","4782.857421875"
48832,"Right speed","4782.857421875"
48832,"PID output","0.8463796693359374"
48832,"PID output","0.8463796693359374"
48932,"Left speed","4782.857421875"
48932,"Left speed","4782.857421875"
48932,"PID output","0.8471687162109378"
48932,"PID output","0.8471687162109378"
48932,"Right speed","4777.142578125"
48932,"Right speed","4777.142578125"
49032,"Left speed","4782.8583984375"
49032,"Left speed","4782.8583984375"
49032,"Right speed","4777.14306640625"
49033,"Right speed","4777.14306640625"
49033,"PID output","0.8480948851562504"
49033,"PID output","0.8480948851562504"
49132,"PID output","0.8489755375000007"
49132,"PID output","0.8489755375000007"
49132,"Right speed","4782.857421875"
49132,"Right speed","4782.857421875"
49132,"Left speed","4782.857421875"
49132,"Left speed","4782.857421875"
49233,"PID output","0.9445870208984385"
49233,"PID output","0.9445870208984385"
49233,"Right speed","4651.427734375"
49233,"Right speed","4651.427734375"
49233,"Left speed","4668.5712890625"
49233,"Left speed","4668.5712890625"
49333,"Left speed","4531.42822265625"
49333,"Left speed","4531.42822265625"
49333,"Right speed","4519.99951171875"
49333,"Right speed","4519.99951171875"
49333,"PID output","0.8812053177734386"
49333,"PID output","0.8812053177734386"
49433,"Left speed","4451.4287109375"
49433,"Left speed","4451.4287109375"
49433,"Right speed","4457.142578125"
49433,"Right speed","4457.142578125"
49433,"PID output","0.8962686927734389"
49433,"PID output","0.8962686927734389"
49533,"Left speed","4628.57080078125"
49533,"Left speed","4628.57080078125"
49533,"Right speed","4640.00048828125"
49533,"Right speed","4640.00048828125"
49533,"PID output","0.8838921966796889"
49533,"PID output","0.8838921966796889"
49633,"PID output","0.8782013363281258"
49633,"PID output","0.8782013363281258"
49633,"Left speed","4714.28515625"
49633,"Left speed","4714.28515625"
49633,"Right speed","4725.71484375"
49633,"Right speed","4725.71484375"
49733,"PID output","0.8751961410156257"
49733,"PID output","0.8751961410156257"
