Time (ms),Name,Value
722219,"Left speed","731.4286499023438"
722219,"PID output","0.12685713500976564"
722320,"Left speed","731.4287109375"
722320,"PID output","0.12685712890625"
722420,"Left speed","731.4286499023438"
722420,"PID output","0.12685713500976564"
722520,"Left speed","731.4285888671875"
722520,"PID output","0.12685714111328125"
722621,"Left speed","731.4287109375"
722621,"PID output","0.12685712890625"
722721,"Left speed","731.4286499023438"
722721,"PID output","0.12685713500976564"
722820,"Left speed","731.4285888671875"
722820,"PID output","0.12685714111328125"
722920,"Left speed","731.4286499023438"
722920,"PID output","0.12685713500976564"
723022,"Left speed","731.4285888671875"
723023,"PID output","0.12685714111328125"
723121,"Left speed","731.428466796875"
723121,"PID output","0.1268571533203125"
723221,"Left speed","731.4285888671875"
723221,"PID output","0.12685714111328125"
723322,"Left speed","737.1429443359375"
723322,"PID output","0.12628570556640625"
723428,"Left speed","731.4286499023438"
723428,"PID output","0.12685713500976564"
723521,"Left speed","731.4287109375"
723521,"PID output","0.12685712890625"
723622,"Left speed","731.4285888671875"
723622,"PID output","0.12685714111328125"
723722,"Left speed","737.1428833007812"
723722,"PID output","0.1262857116699219"
723822,"Left speed","737.1429443359375"
723822,"PID output","0.12628570556640625"
723922,"Left speed","731.4286499023438"
723922,"PID output","0.12685713500976564"
724022,"Left speed","731.4287109375"
724022,"PID output","0.12685712890625"
724122,"Left speed","731.4285888671875"
724122,"PID output","0.12685714111328125"
724234,"Left speed","737.1428833007812"
724235,"PID output","0.1262857116699219"
724323,"Left speed","737.1429443359375"
724323,"PID output","0.12628570556640625"
724425,"Left speed","731.4287109375"
724425,"PID output","0.12685712890625"
724523,"Left speed","731.4285888671875"
724523,"PID output","0.12685714111328125"
724622,"Left speed","725.71435546875"
724622,"PID output","0.127428564453125"
724723,"Left speed","725.7141723632812"
724723,"PID output","0.1274285827636719"
724824,"Left speed","725.7142333984375"
724824,"PID output","0.12742857666015625"
724923,"Left speed","725.7142944335938"
724923,"PID output","0.12742857055664064"
725024,"Left speed","725.71435546875"
725024,"PID output","0.127428564453125"
725125,"Left speed","731.4285888671875"
725125,"PID output","0.12685714111328125"
725224,"Left speed","737.1428833007812"
725224,"PID output","0.1262857116699219"
725325,"Left speed","737.1429443359375"
725326,"PID output","0.12628570556640625"
725424,"Left speed","737.1428833007812"
725424,"PID output","0.1262857116699219"
725524,"Left speed","737.1429443359375"
725524,"PID output","0.12628570556640625"
725625,"Left speed","731.4285888671875"
725625,"PID output","0.12685714111328125"
725725,"Left speed","731.4286499023438"
725725,"PID output","0.12685713500976564"
725825,"Left speed","737.142822265625"
725825,"PID output","0.1262857177734375"
725925,"Left speed","737.1428833007812"
725925,"PID output","0.1262857116699219"
726025,"Left speed","737.1429443359375"
726025,"PID output","0.12628570556640625"
726125,"Left speed","731.4285888671875"
726125,"PID output","0.12685714111328125"
726224,"Left speed","731.4286499023438"
726224,"PID output","0.12685713500976564"
726326,"Left speed","731.4287109375"
726326,"PID output","0.12685712890625"
726425,"Left speed","731.4286499023438"
726425,"PID output","0.12685713500976564"
726525,"Left speed","731.4285888671875"
726525,"PID output","0.12685714111328125"
726630,"Left speed","731.4287109375"
726630,"PID output","0.12685712890625"
726727,"Left speed","731.4286499023438"
726727,"PID output","0.12685713500976564"
726826,"Left speed","725.7142333984375"
726826,"PID output","0.12742857666015625"
726927,"Left speed","731.4285278320312"
726927,"PID output","0.1268571472167969"
727027,"Left speed","731.4285888671875"
727027,"PID output","0.12685714111328125"
727126,"Left speed","731.4285888671875"
727126,"PID output","0.12685714111328125"
727226,"Left speed","731.4286499023438"
727226,"PID output","0.12685713500976564"
727327,"Left speed","737.142822265625"
727327,"PID output","0.1262857177734375"
727427,"Left speed","737.1428833007812"
727427,"PID output","0.1262857116699219"
727538,"Left speed","737.1429443359375"
727538,"PID output","0.12628570556640625"
727627,"Left speed","731.4285888671875"
727627,"PID output","0.12685714111328125"
727728,"Left speed","731.4286499023438"
727728,"PID output","0.12685713500976564"
727827,"Left speed","731.4287109375"
727827,"PID output","0.12685712890625"
727929,"Left speed","737.1430053710938"
727929,"PID output","0.12628569946289064"
728028,"Left speed","737.1429443359375"
728029,"PID output","0.12628570556640625"
728129,"Left speed","731.4287109375"
728130,"PID output","0.12685712890625"
728229,"Left speed","725.71435546875"
728230,"PID output","0.127428564453125"
728329,"Left speed","731.4285888671875"
728329,"PID output","0.12685714111328125"
728428,"Left speed","731.4286499023438"
728428,"PID output","0.12685713500976564"
728529,"Left speed","731.4285888671875"
728529,"PID output","0.12685714111328125"
728631,"Left speed","731.4287109375"
728631,"PID output","0.12685712890625"
728729,"Left speed","731.4286499023438"
728729,"PID output","0.12685713500976564"
728830,"Left speed","731.4285888671875"
728830,"PID output","0.12685714111328125"
728930,"Left speed","737.1428833007812"
728930,"PID output","0.1262857116699219"
729031,"Left speed","737.1429443359375"
729031,"PID output","0.12628570556640625"
729129,"Left speed","737.142822265625"
729130,"PID output","0.1262857177734375"
729229,"Left speed","731.4286499023438"
729230,"PID output","0.12685713500976564"
729330,"Left speed","731.4287109375"
729330,"PID output","0.12685712890625"
729430,"Left speed","737.1428833007812"
729430,"PID output","0.1262857116699219"
729529,"Left speed","737.1429443359375"
729530,"PID output","0.12628570556640625"
729630,"Left speed","737.142822265625"
729630,"PID output","0.1262857177734375"
729730,"Left speed","737.142822265625"
729730,"PID output","0.1262857177734375"
729831,"Left speed","731.4285888671875"
729831,"PID output","0.12685714111328125"
729933,"Left speed","731.4286499023438"
729933,"PID output","0.12685713500976564"
730031,"Left speed","731.4287109375"
730031,"PID output","0.12685712890625"
730131,"Left speed","737.1429443359375"
730131,"PID output","0.12628570556640625"
730231,"Left speed","737.1428833007812"
730231,"PID output","0.1262857116699219"
730331,"Left speed","737.1429443359375"
730331,"PID output","0.12628570556640625"
730432,"Left speed","731.4286499023438"
730432,"PID output","0.12685713500976564"
730532,"Left speed","731.4287109375"
730532,"PID output","0.12685712890625"
730631,"Left speed","731.4285888671875"
730631,"PID output","0.12685714111328125"
730731,"Left speed","731.4286499023438"
730731,"PID output","0.12685713500976564"
730835,"Left speed","731.4285888671875"
730835,"PID output","0.12685714111328125"
730931,"Left speed","731.4286499023438"
730931,"PID output","0.12685713500976564"
731032,"Left speed","731.4285888671875"
731032,"PID output","0.12685714111328125"
731132,"Left speed","731.4287109375"
731132,"PID output","0.12685712890625"
731233,"Left speed","731.4286499023438"
731233,"PID output","0.12685713500976564"
731332,"Left speed","731.4285888671875"
731332,"PID output","0.12685714111328125"
731433,"Left speed","725.7142944335938"
731433,"PID output","0.12742857055664064"
731533,"Left speed","725.7142333984375"
731533,"PID output","0.12742857666015625"
731634,"Left speed","737.142822265625"
731634,"PID output","0.1262857177734375"
782727,"P","2.0E-4"
788593,"Left speed","62.85714340209961"
788593,"PID output","0.3874285713195801"
788695,"Left speed","868.5714721679688"
788695,"PID output","0.22628570556640626"
788793,"Left speed","1394.2857666015625"
788793,"PID output","0.1211428466796875"
788894,"Left speed","1131.4287109375"
788894,"PID output","0.1737142578125"
788994,"Left speed","851.4285888671875"
788995,"PID output","0.2297142822265625"
789094,"Left speed","994.28564453125"
789094,"PID output","0.20114287109375"
789195,"Left speed","1217.1427001953125"
789195,"PID output","0.15657145996093752"
789295,"Left speed","1142.85693359375"
789295,"PID output","0.17142861328125"
789395,"Left speed","1000.0"
789395,"PID output","0.2"
789495,"Left speed","1062.857177734375"
789495,"PID output","0.187428564453125"
789595,"Left speed","1125.7142333984375"
789596,"PID output","0.17485715332031251"
789696,"Left speed","1102.857177734375"
789696,"PID output","0.17942856445312502"
789796,"Left speed","1062.857177734375"
789796,"PID output","0.187428564453125"
789897,"Left speed","1074.28564453125"
789897,"PID output","0.18514287109375002"
790007,"Left speed","1097.1427001953125"
790007,"PID output","0.1805714599609375"
790096,"Left speed","1091.428466796875"
790096,"PID output","0.18171430664062502"
790195,"Left speed","1074.285888671875"
790196,"PID output","0.185142822265625"
790296,"Left speed","1079.9998779296875"
790296,"PID output","0.18400002441406252"
790396,"Left speed","1085.714111328125"
790396,"PID output","0.18285717773437501"
790495,"Left speed","1079.9998779296875"
790496,"PID output","0.18400002441406252"
790596,"Left speed","1079.999755859375"
790596,"PID output","0.184000048828125"
790697,"Left speed","1079.9998779296875"
790697,"PID output","0.18400002441406252"
790797,"Left speed","1074.28564453125"
790797,"PID output","0.184"
790896,"PID output","0.184000048828125"
790897,"Left speed","1079.999755859375"
790998,"Left speed","1079.9996337890625"
790998,"PID output","0.1840000732421875"
791099,"Left speed","1079.999755859375"
791099,"PID output","0.184000048828125"
791198,"Left speed","1085.7139892578125"
791198,"PID output","0.184"
791298,"PID output","0.18400002441406252"
791298,"Left speed","1079.9998779296875"
791397,"Left speed","1080.0"
791397,"PID output","0.184"
791510,"Left speed","1079.9998779296875"
791510,"PID output","0.18400002441406252"
791598,"Left speed","1085.7142333984375"
791598,"PID output","0.184"
791698,"PID output","0.184000048828125"
791698,"Left speed","1085.7142333984375"
791798,"PID output","0.18400002441406252"
791798,"Left speed","1079.9998779296875"
791898,"Left speed","1080.0"
791898,"PID output","0.184"
791999,"Left speed","1080.0"
791999,"PID output","0.184"
792098,"Left speed","1080.0001220703125"
792098,"PID output","0.18400002441406252"
792200,"PID output","0.18400002441406252"
792200,"Left speed","1074.2855224609375"
792299,"PID output","0.184"
792299,"Left speed","1080.0"
792399,"Left speed","1085.714111328125"
792399,"PID output","0.18285717773437501"
792500,"Left speed","1085.7139892578125"
792500,"PID output","0.1828572021484375"
792602,"Left speed","1080.0"
792602,"PID output","0.184"
792699,"Left speed","1085.7142333984375"
792699,"PID output","0.18285715332031252"
792800,"Left speed","1080.0"
792800,"PID output","0.184"
